Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8
,-0.024,0.02,-0.026,0.176,-0.022,-0.008,0.02
,-0.026,0.021,-0.026,0.175,-0.022,-0.006,0.021
,-0.028,0.022,-0.026,0.175,-0.022,-0.005,0.022
,-0.029,0.023,-0.026,0.174,-0.023,-0.003,0.023
,-0.031,0.023,-0.027,0.174,-0.023,-0.001,0.023
,-0.032,0.024,-0.027,0.173,-0.024,0.001,0.024
,-0.033,0.024,-0.027,0.173,-0.025,0.002,0.024
,-0.034,0.024,-0.028,0.173,-0.025,0.004,0.024
,-0.035,0.024,-0.029,0.172,-0.026,0.005,0.024
,-0.035,0.024,-0.03,0.172,-0.027,0.006,0.024
,-0.035,0.024,-0.031,0.172,-0.028,0.008,0.024
,-0.035,0.023,-0.032,0.172,-0.029,0.008,0.023
,-0.034,0.023,-0.033,0.172,-0.029,0.009,0.023
,-0.033,0.022,-0.035,0.172,-0.03,0.01,0.022
,-0.032,0.021,-0.036,0.172,-0.031,0.01,0.021
,-0.03,0.02,-0.038,0.172,-0.032,0.01,0.02
,-0.028,0.019,-0.039,0.173,-0.033,0.01,0.019
,-0.026,0.018,-0.041,0.173,-0.034,0.01,0.018
,-0.024,0.017,-0.043,0.173,-0.035,0.009,0.017
,-0.022,0.016,-0.044,0.173,-0.035,0.008,0.016
,-0.019,0.015,-0.046,0.174,-0.036,0.007,0.015
,-0.017,0.014,-0.047,0.174,-0.037,0.006,0.014
,-0.014,0.014,-0.049,0.174,-0.038,0.005,0.014
,-0.012,0.013,-0.05,0.174,-0.039,0.004,0.013
,-0.01,0.012,-0.051,0.174,-0.039,0.003,0.012
,-0.007,0.011,-0.052,0.174,-0.04,0.001,0.011
,-0.005,0.011,-0.053,0.174,-0.041,0,0.011
,-0.004,0.011,-0.054,0.174,-0.041,-0.002,0.011
,-0.002,0.01,-0.054,0.173,-0.042,-0.003,0.01
,-0.001,0.01,-0.054,0.173,-0.042,-0.004,0.01
,0,0.01,-0.054,0.173,-0.042,-0.006,0.01
,0.001,0.01,-0.053,0.172,-0.043,-0.007,0.01
,0.002,0.01,-0.053,0.172,-0.043,-0.009,0.01
,0.002,0.011,-0.052,0.171,-0.043,-0.01,0.011
,0.001,0.011,-0.051,0.171,-0.043,-0.012,0.011
,0.001,0.012,-0.049,0.17,-0.043,-0.013,0.012
,0,0.012,-0.048,0.17,-0.043,-0.014,0.012
,-0.001,0.013,-0.046,0.169,-0.043,-0.015,0.013
,-0.003,0.013,-0.045,0.169,-0.043,-0.017,0.013
,-0.004,0.014,-0.043,0.169,-0.043,-0.018,0.014
,-0.006,0.014,-0.041,0.168,-0.042,-0.019,0.014
,-0.008,0.015,-0.04,0.168,-0.042,-0.02,0.015
,-0.011,0.015,-0.038,0.168,-0.041,-0.021,0.015
,-0.013,0.016,-0.036,0.168,-0.041,-0.021,0.016
,-0.016,0.016,-0.034,0.167,-0.04,-0.022,0.016
,-0.018,0.017,-0.033,0.167,-0.039,-0.022,0.017
,-0.021,0.017,-0.032,0.167,-0.039,-0.023,0.017
,-0.024,0.018,-0.03,0.168,-0.038,-0.023,0.018
,-0.027,0.018,-0.029,0.168,-0.037,-0.022,0.018
,-0.03,0.018,-0.028,0.168,-0.036,-0.022,0.018
,-0.033,0.018,-0.027,0.169,-0.035,-0.021,0.018
,-0.036,0.019,-0.027,0.169,-0.034,-0.021,0.019
,-0.039,0.019,-0.026,0.169,-0.033,-0.02,0.019
,-0.042,0.019,-0.026,0.17,-0.032,-0.018,0.019
,-0.044,0.019,-0.026,0.17,-0.031,-0.017,0.019
,-0.047,0.019,-0.025,0.171,-0.029,-0.015,0.019
,-0.049,0.019,-0.025,0.171,-0.028,-0.013,0.019
,-0.052,0.02,-0.025,0.172,-0.027,-0.011,0.02
,-0.054,0.02,-0.026,0.172,-0.026,-0.008,0.02
,-0.056,0.02,-0.026,0.172,-0.025,-0.006,0.02
,-0.057,0.02,-0.026,0.172,-0.024,-0.003,0.02
,-0.059,0.021,-0.026,0.173,-0.023,-0.001,0.021
,-0.06,0.021,-0.026,0.173,-0.022,0.002,0.021
,-0.061,0.021,-0.027,0.173,-0.021,0.004,0.021
,-0.062,0.022,-0.027,0.172,-0.02,0.007,0.022
,-0.063,0.022,-0.027,0.172,-0.019,0.009,0.022
,-0.063,0.022,-0.027,0.172,-0.018,0.012,0.022
,-0.063,0.022,-0.027,0.171,-0.017,0.014,0.022
,-0.063,0.023,-0.027,0.171,-0.016,0.016,0.023
,-0.063,0.023,-0.027,0.17,-0.016,0.018,0.023
,-0.062,0.023,-0.026,0.169,-0.015,0.02,0.023
,-0.061,0.023,-0.026,0.169,-0.014,0.021,0.023
,-0.06,0.023,-0.025,0.168,-0.013,0.023,0.023
,-0.059,0.023,-0.024,0.167,-0.013,0.024,0.023
,-0.058,0.023,-0.023,0.166,-0.012,0.025,0.023
,-0.056,0.022,-0.023,0.164,-0.011,0.025,0.022
,-0.054,0.022,-0.022,0.163,-0.011,0.026,0.022
,-0.052,0.022,-0.021,0.162,-0.01,0.026,0.022
,-0.051,0.021,-0.02,0.161,-0.01,0.026,0.021
,-0.049,0.021,-0.019,0.16,-0.009,0.026,0.021
,-0.047,0.02,-0.018,0.158,-0.009,0.026,0.02
,-0.045,0.019,-0.017,0.157,-0.008,0.025,0.019
,-0.043,0.019,-0.017,0.156,-0.008,0.025,0.019
,-0.041,0.018,-0.017,0.155,-0.007,0.024,0.018
,-0.039,0.017,-0.016,0.153,-0.007,0.024,0.017
,-0.037,0.017,-0.017,0.152,-0.007,0.023,0.017
,-0.035,0.016,-0.017,0.151,-0.007,0.023,0.016
,-0.033,0.016,-0.018,0.15,-0.006,0.022,0.016
,-0.031,0.015,-0.019,0.149,-0.006,0.021,0.015
,-0.03,0.015,-0.02,0.148,-0.006,0.021,0.015
,-0.028,0.014,-0.022,0.147,-0.006,0.02,0.014
,-0.027,0.014,-0.024,0.146,-0.006,0.02,0.014
,-0.025,0.013,-0.026,0.145,-0.006,0.019,0.013
,-0.024,0.013,-0.028,0.145,-0.006,0.019,0.013
,-0.023,0.013,-0.031,0.144,-0.007,0.018,0.013
,-0.022,0.012,-0.034,0.143,-0.007,0.018,0.012
,-0.021,0.012,-0.037,0.143,-0.007,0.018,0.012
,-0.021,0.012,-0.04,0.142,-0.008,0.017,0.012
,-0.02,0.012,-0.043,0.142,-0.008,0.017,0.012
,-0.019,0.011,-0.046,0.141,-0.009,0.016,0.011
,-0.019,0.011,-0.049,0.141,-0.009,0.016,0.011
,-0.019,0.011,-0.052,0.14,-0.01,0.015,0.011
,-0.018,0.011,-0.055,0.14,-0.01,0.014,0.011
,-0.018,0.01,-0.057,0.14,-0.011,0.014,0.01
,-0.018,0.01,-0.06,0.139,-0.012,0.013,0.01
,-0.018,0.01,-0.062,0.139,-0.012,0.012,0.01
,-0.019,0.009,-0.063,0.139,-0.013,0.011,0.009
,-0.019,0.009,-0.065,0.138,-0.014,0.01,0.009
,-0.02,0.008,-0.066,0.138,-0.014,0.008,0.008
,-0.02,0.008,-0.066,0.137,-0.015,0.007,0.008
,-0.021,0.007,-0.066,0.137,-0.016,0.006,0.007
,-0.022,0.006,-0.066,0.136,-0.016,0.004,0.006
,-0.023,0.006,-0.065,0.136,-0.016,0.003,0.006
,-0.024,0.005,-0.064,0.135,-0.017,0.001,0.005
,-0.025,0.005,-0.063,0.135,-0.017,0,0.005
,-0.026,0.004,-0.061,0.134,-0.017,-0.002,0.004
,-0.028,0.004,-0.059,0.133,-0.017,-0.003,0.004
,-0.03,0.003,-0.057,0.132,-0.017,-0.005,0.003
,-0.031,0.003,-0.054,0.132,-0.017,-0.006,0.003
,-0.033,0.003,-0.052,0.131,-0.017,-0.007,0.003
,-0.035,0.003,-0.049,0.13,-0.017,-0.009,0.003
,-0.037,0.003,-0.046,0.129,-0.016,-0.01,0.003
,-0.039,0.003,-0.043,0.128,-0.016,-0.011,0.003
,-0.041,0.004,-0.04,0.127,-0.015,-0.012,0.004
,-0.043,0.004,-0.037,0.126,-0.015,-0.012,0.004
,-0.045,0.005,-0.034,0.125,-0.014,-0.013,0.005
,-0.047,0.006,-0.031,0.124,-0.014,-0.014,0.006
,-0.049,0.007,-0.029,0.123,-0.013,-0.014,0.007
,-0.051,0.009,-0.026,0.121,-0.012,-0.014,0.009
,-0.053,0.01,-0.024,0.12,-0.012,-0.014,0.01
,-0.054,0.012,-0.022,0.119,-0.011,-0.014,0.012
,-0.056,0.013,-0.02,0.118,-0.01,-0.014,0.013
,-0.057,0.015,-0.019,0.117,-0.01,-0.013,0.015
,-0.058,0.017,-0.018,0.116,-0.009,-0.013,0.017
,-0.059,0.018,-0.018,0.116,-0.009,-0.013,0.018
,-0.059,0.02,-0.017,0.115,-0.008,-0.012,0.02
,-0.06,0.022,-0.017,0.114,-0.008,-0.011,0.022
,-0.06,0.024,-0.018,0.113,-0.008,-0.011,0.024
,-0.059,0.026,-0.018,0.112,-0.008,-0.01,0.026
,-0.059,0.027,-0.019,0.111,-0.007,-0.009,0.027
,-0.058,0.029,-0.021,0.111,-0.007,-0.009,0.029
,-0.057,0.03,-0.022,0.11,-0.007,-0.008,0.03
,-0.056,0.031,-0.024,0.109,-0.007,-0.007,0.031
,-0.054,0.032,-0.025,0.109,-0.008,-0.007,0.032
,-0.053,0.033,-0.027,0.108,-0.008,-0.006,0.033
,-0.051,0.033,-0.029,0.107,-0.008,-0.005,0.033
,-0.049,0.034,-0.031,0.107,-0.008,-0.005,0.034
,-0.047,0.034,-0.033,0.106,-0.009,-0.005,0.034
,-0.045,0.033,-0.035,0.106,-0.009,-0.004,0.033
,-0.043,0.033,-0.037,0.106,-0.01,-0.004,0.033
,-0.041,0.032,-0.039,0.105,-0.011,-0.004,0.032
,-0.039,0.032,-0.04,0.105,-0.011,-0.003,0.032
,-0.037,0.031,-0.042,0.105,-0.012,-0.003,0.031
,-0.035,0.03,-0.043,0.105,-0.013,-0.003,0.03
,-0.033,0.028,-0.044,0.104,-0.014,-0.003,0.028
,-0.031,0.027,-0.044,0.104,-0.014,-0.003,0.027
,-0.03,0.025,-0.045,0.104,-0.015,-0.003,0.025
,-0.029,0.024,-0.045,0.104,-0.016,-0.003,0.024
,-0.028,0.022,-0.044,0.104,-0.017,-0.002,0.022
,-0.027,0.021,-0.044,0.105,-0.018,-0.002,0.021
,-0.026,0.019,-0.043,0.105,-0.019,-0.002,0.019
,-0.025,0.017,-0.042,0.105,-0.02,-0.002,0.017
,-0.025,0.016,-0.04,0.105,-0.021,-0.002,0.016
,-0.025,0.014,-0.039,0.105,-0.021,-0.002,0.014
,-0.025,0.013,-0.037,0.106,-0.022,-0.001,0.013
,-0.025,0.011,-0.035,0.106,-0.023,-0.001,0.011
,-0.026,0.01,-0.033,0.106,-0.024,-0.001,0.01
,-0.027,0.009,-0.03,0.106,-0.024,-0.001,0.009
,-0.027,0.008,-0.028,0.107,-0.025,-0.001,0.008
,-0.028,0.007,-0.026,0.107,-0.025,-0.001,0.007
,-0.029,0.007,-0.024,0.107,-0.026,-0.001,0.007
,-0.03,0.006,-0.022,0.107,-0.026,0,0.006
,-0.031,0.005,-0.02,0.107,-0.026,0,0.005
,-0.032,0.005,-0.019,0.107,-0.026,-0.001,0.005
,-0.034,0.005,-0.017,0.106,-0.026,-0.001,0.005
,-0.035,0.005,-0.016,0.106,-0.026,-0.001,0.005
,-0.036,0.005,-0.016,0.106,-0.026,-0.001,0.005
,-0.037,0.005,-0.015,0.106,-0.026,-0.001,0.005
,-0.038,0.005,-0.016,0.105,-0.025,-0.002,0.005
,-0.04,0.005,-0.016,0.105,-0.025,-0.002,0.005
,-0.041,0.005,-0.017,0.104,-0.024,-0.002,0.005
,-0.042,0.006,-0.019,0.104,-0.024,-0.003,0.006
,-0.043,0.006,-0.02,0.103,-0.023,-0.003,0.006
,-0.043,0.007,-0.023,0.102,-0.022,-0.004,0.007
,-0.044,0.007,-0.025,0.102,-0.021,-0.004,0.007
,-0.045,0.008,-0.028,0.101,-0.02,-0.005,0.008
,-0.045,0.009,-0.031,0.1,-0.019,-0.005,0.009
,-0.046,0.009,-0.035,0.1,-0.018,-0.005,0.009
,-0.046,0.01,-0.039,0.099,-0.017,-0.005,0.01
,-0.046,0.011,-0.043,0.098,-0.016,-0.005,0.011
,-0.046,0.012,-0.047,0.098,-0.014,-0.005,0.012
,-0.045,0.012,-0.051,0.097,-0.013,-0.005,0.012
,-0.045,0.013,-0.055,0.097,-0.012,-0.004,0.013
,-0.044,0.014,-0.058,0.096,-0.01,-0.003,0.014
,-0.043,0.015,-0.062,0.096,-0.008,-0.002,0.015
,-0.042,0.016,-0.066,0.095,-0.006,-0.001,0.016
,-0.041,0.016,-0.069,0.095,-0.005,0,0.016
,-0.04,0.017,-0.072,0.094,-0.003,0.001,0.017
,-0.038,0.018,-0.074,0.094,-0.001,0.003,0.018
,-0.036,0.018,-0.076,0.094,0.001,0.004,0.018
,-0.035,0.019,-0.077,0.093,0.003,0.006,0.019
,-0.033,0.02,-0.078,0.093,0.005,0.007,0.02
,-0.031,0.02,-0.078,0.093,0.008,0.009,0.02
,-0.029,0.021,-0.078,0.093,0.01,0.01,0.021
,-0.026,0.021,-0.077,0.092,0.012,0.012,0.021
,-0.024,0.022,-0.075,0.092,0.014,0.013,0.022
,-0.022,0.022,-0.073,0.092,0.016,0.014,0.022
,-0.019,0.022,-0.07,0.092,0.017,0.015,0.022
,-0.017,0.023,-0.067,0.092,0.019,0.015,0.023
,-0.014,0.023,-0.063,0.092,0.02,0.015,0.023
,-0.012,0.023,-0.059,0.092,0.022,0.016,0.023
,-0.009,0.023,-0.055,0.092,0.023,0.015,0.023
,-0.007,0.023,-0.05,0.092,0.024,0.015,0.023
,-0.005,0.023,-0.045,0.092,0.025,0.014,0.023
,-0.002,0.023,-0.04,0.092,0.025,0.013,0.023
,0,0.023,-0.035,0.092,0.026,0.012,0.023
,0.002,0.023,-0.031,0.093,0.026,0.011,0.023
,0.003,0.023,-0.026,0.093,0.026,0.009,0.023
,0.005,0.023,-0.021,0.094,0.026,0.007,0.023
,0.006,0.023,-0.017,0.094,0.026,0.006,0.023
,0.007,0.023,-0.013,0.095,0.026,0.004,0.023
,0.008,0.024,-0.01,0.096,0.026,0.002,0.024
,0.009,0.024,-0.007,0.097,0.025,0,0.024
,0.01,0.024,-0.004,0.098,0.025,-0.002,0.024
,0.01,0.025,-0.003,0.1,0.025,-0.004,0.025
,0.01,0.025,-0.001,0.101,0.025,-0.005,0.025
,0.01,0.026,0,0.103,0.024,-0.007,0.026
,0.01,0.027,0,0.105,0.024,-0.008,0.027
,0.009,0.027,0.001,0.107,0.025,-0.009,0.027
,0.009,0.029,0,0.109,0.025,-0.01,0.029
,0.009,0.03,0,0.112,0.025,-0.011,0.03
,0.008,0.031,-0.001,0.114,0.026,-0.011,0.031
,0.007,0.033,-0.002,0.117,0.027,-0.011,0.033
,0.007,0.035,-0.003,0.119,0.028,-0.01,0.035
,0.007,0.037,-0.004,0.122,0.029,-0.009,0.037
,0.006,0.039,-0.005,0.125,0.03,-0.008,0.039
,0.006,0.041,-0.006,0.128,0.032,-0.006,0.041
,0.006,0.044,-0.006,0.131,0.034,-0.004,0.044
,0.006,0.047,-0.007,0.134,0.036,-0.002,0.047
,0.006,0.049,-0.007,0.137,0.038,0.001,0.049
,0.007,0.052,-0.006,0.14,0.04,0.004,0.052
,0.007,0.055,-0.006,0.143,0.042,0.008,0.055
,0.008,0.058,-0.005,0.146,0.045,0.012,0.058
,0.01,0.061,-0.003,0.149,0.047,0.016,0.061
,0.011,0.064,-0.001,0.152,0.05,0.02,0.064
,0.013,0.067,0.001,0.155,0.052,0.025,0.067
,0.014,0.07,0.003,0.158,0.055,0.029,0.07
,0.017,0.073,0.006,0.161,0.057,0.034,0.073
,0.019,0.076,0.009,0.163,0.06,0.039,0.076
,0.021,0.079,0.012,0.166,0.062,0.044,0.079
,0.024,0.082,0.015,0.168,0.065,0.049,0.082
,0.026,0.085,0.018,0.171,0.067,0.054,0.085
,0.029,0.087,0.022,0.173,0.069,0.058,0.087
,0.032,0.09,0.025,0.175,0.071,0.063,0.09
,0.034,0.092,0.028,0.177,0.073,0.067,0.092
,0.037,0.094,0.031,0.178,0.075,0.071,0.094
,0.04,0.096,0.034,0.18,0.076,0.075,0.096
,0.042,0.098,0.037,0.182,0.078,0.079,0.098
,0.045,0.1,0.04,0.183,0.079,0.082,0.1
,0.047,0.101,0.042,0.184,0.08,0.085,0.101
,0.049,0.102,0.044,0.186,0.081,0.088,0.102
,0.051,0.104,0.046,0.187,0.082,0.09,0.104
,0.053,0.105,0.048,0.188,0.083,0.092,0.105
,0.055,0.105,0.049,0.189,0.083,0.094,0.105
,0.056,0.106,0.05,0.189,0.084,0.095,0.106
,0.057,0.107,0.052,0.19,0.084,0.096,0.107
,0.058,0.107,0.052,0.19,0.084,0.097,0.107
,0.059,0.108,0.053,0.191,0.084,0.098,0.108
,0.06,0.108,0.054,0.191,0.083,0.099,0.108
,0.06,0.108,0.055,0.191,0.083,0.099,0.108
,0.061,0.108,0.055,0.191,0.082,0.099,0.108
,0.061,0.108,0.055,0.191,0.081,0.1,0.108
,0.061,0.107,0.056,0.191,0.08,0.1,0.107
,0.061,0.107,0.056,0.191,0.079,0.101,0.107
,0.061,0.106,0.057,0.19,0.078,0.101,0.106
,0.062,0.106,0.057,0.19,0.077,0.101,0.106
,0.062,0.105,0.057,0.189,0.076,0.102,0.105
,0.062,0.104,0.058,0.189,0.075,0.102,0.104
,0.062,0.104,0.058,0.188,0.074,0.103,0.104
,0.063,0.103,0.058,0.187,0.072,0.103,0.103
,0.063,0.102,0.059,0.186,0.071,0.104,0.102
,0.064,0.101,0.059,0.186,0.07,0.105,0.101
,0.065,0.1,0.059,0.185,0.069,0.105,0.1
,0.066,0.099,0.059,0.184,0.068,0.106,0.099
,0.068,0.097,0.06,0.183,0.067,0.107,0.097
,0.069,0.096,0.06,0.182,0.067,0.107,0.096
,0.071,0.095,0.06,0.181,0.066,0.108,0.095
,0.072,0.094,0.06,0.179,0.066,0.108,0.094
,0.074,0.093,0.061,0.178,0.066,0.109,0.093
,0.076,0.092,0.061,0.177,0.066,0.109,0.092
,0.078,0.091,0.061,0.176,0.066,0.109,0.091
,0.08,0.09,0.061,0.175,0.066,0.109,0.09
,0.083,0.089,0.061,0.174,0.067,0.108,0.089
,0.085,0.088,0.062,0.173,0.067,0.108,0.088
,0.087,0.087,0.062,0.172,0.068,0.107,0.087
,0.088,0.087,0.062,0.171,0.069,0.106,0.087
,0.09,0.086,0.063,0.17,0.07,0.105,0.086
,0.092,0.086,0.063,0.169,0.071,0.104,0.086
,0.093,0.085,0.063,0.168,0.073,0.103,0.085
,0.094,0.085,0.064,0.167,0.074,0.101,0.085
,0.095,0.085,0.064,0.166,0.075,0.1,0.085
,0.096,0.085,0.065,0.165,0.077,0.098,0.085
,0.097,0.085,0.065,0.164,0.078,0.096,0.085
,0.097,0.086,0.066,0.163,0.079,0.095,0.086
,0.097,0.086,0.066,0.162,0.081,0.093,0.086
,0.096,0.086,0.067,0.161,0.082,0.091,0.086
,0.096,0.087,0.067,0.16,0.083,0.089,0.087
,0.095,0.088,0.067,0.159,0.085,0.088,0.088
,0.094,0.089,0.068,0.157,0.086,0.086,0.089
,0.093,0.09,0.068,0.156,0.087,0.084,0.09
,0.091,0.091,0.068,0.155,0.088,0.083,0.091
,0.09,0.092,0.068,0.154,0.089,0.082,0.092
,0.088,0.093,0.068,0.153,0.089,0.08,0.093
,0.086,0.094,0.068,0.152,0.09,0.079,0.094
,0.084,0.096,0.068,0.151,0.09,0.078,0.096
,0.082,0.097,0.068,0.15,0.09,0.077,0.097
,0.08,0.098,0.068,0.15,0.09,0.076,0.098
,0.077,0.1,0.068,0.149,0.09,0.076,0.1
,0.075,0.101,0.067,0.148,0.09,0.075,0.101
,0.073,0.103,0.067,0.147,0.089,0.075,0.103
,0.071,0.104,0.067,0.146,0.088,0.074,0.104
,0.069,0.105,0.066,0.146,0.087,0.074,0.105
,0.067,0.106,0.066,0.145,0.086,0.074,0.106
,0.066,0.107,0.066,0.144,0.085,0.074,0.107
,0.064,0.108,0.065,0.143,0.084,0.074,0.108
,0.063,0.109,0.065,0.143,0.082,0.075,0.109
,0.062,0.11,0.065,0.142,0.081,0.075,0.11
,0.06,0.11,0.065,0.141,0.079,0.075,0.11
,0.06,0.111,0.065,0.14,0.077,0.075,0.111
,0.059,0.111,0.065,0.139,0.076,0.076,0.111
,0.058,0.111,0.065,0.138,0.074,0.076,0.111
,0.058,0.111,0.065,0.137,0.072,0.076,0.111
,0.058,0.11,0.065,0.136,0.07,0.077,0.11
,0.058,0.11,0.065,0.135,0.069,0.077,0.11
,0.058,0.11,0.065,0.134,0.067,0.077,0.11
,0.058,0.109,0.065,0.133,0.066,0.077,0.109
,0.058,0.108,0.064,0.132,0.065,0.077,0.108
,0.058,0.107,0.064,0.131,0.063,0.077,0.107
,0.059,0.106,0.064,0.129,0.063,0.076,0.106
,0.059,0.106,0.064,0.128,0.062,0.076,0.106
,0.059,0.105,0.063,0.127,0.061,0.075,0.105
,0.059,0.104,0.063,0.126,0.061,0.075,0.104
,0.06,0.103,0.062,0.124,0.061,0.074,0.103
,0.06,0.102,0.061,0.123,0.061,0.073,0.102
,0.06,0.101,0.061,0.122,0.062,0.072,0.101
,0.06,0.1,0.06,0.121,0.062,0.071,0.1
,0.06,0.099,0.059,0.12,0.063,0.07,0.099
,0.059,0.099,0.058,0.12,0.063,0.069,0.099
,0.059,0.098,0.057,0.119,0.064,0.067,0.098
,0.059,0.098,0.056,0.118,0.065,0.066,0.098
,0.058,0.097,0.056,0.117,0.065,0.065,0.097
,0.057,0.097,0.055,0.117,0.066,0.064,0.097
,0.057,0.096,0.054,0.116,0.066,0.063,0.096
,0.056,0.096,0.053,0.116,0.067,0.062,0.096
,0.055,0.096,0.052,0.115,0.067,0.061,0.096
,0.054,0.095,0.052,0.114,0.067,0.06,0.095
,0.052,0.095,0.051,0.114,0.066,0.06,0.095
,0.051,0.095,0.051,0.113,0.066,0.059,0.095
,0.05,0.094,0.05,0.112,0.065,0.058,0.094
,0.048,0.094,0.05,0.112,0.063,0.057,0.094
,0.047,0.093,0.05,0.111,0.062,0.057,0.093
,0.045,0.092,0.05,0.11,0.06,0.056,0.092
,0.044,0.091,0.05,0.108,0.058,0.056,0.091
,0.042,0.09,0.05,0.107,0.055,0.055,0.09
,0.041,0.089,0.05,0.106,0.052,0.054,0.089
,0.039,0.087,0.051,0.104,0.049,0.053,0.087
,0.037,0.085,0.051,0.102,0.046,0.053,0.085
,0.036,0.083,0.051,0.1,0.042,0.052,0.083
,0.034,0.081,0.052,0.097,0.039,0.051,0.081
,0.032,0.079,0.052,0.095,0.035,0.049,0.079
,0.03,0.076,0.053,0.092,0.03,0.048,0.076
,0.028,0.073,0.053,0.089,0.026,0.047,0.073
,0.027,0.07,0.053,0.086,0.022,0.045,0.07
,0.025,0.066,0.054,0.082,0.018,0.044,0.066
,0.023,0.062,0.054,0.079,0.014,0.042,0.062
,0.021,0.059,0.054,0.075,0.01,0.04,0.059
,0.019,0.055,0.053,0.071,0.005,0.038,0.055
,0.017,0.051,0.053,0.067,0.002,0.036,0.051
,0.016,0.047,0.052,0.062,-0.002,0.034,0.047
,0.014,0.043,0.051,0.058,-0.006,0.032,0.043
,0.012,0.039,0.049,0.054,-0.009,0.029,0.039
,0.01,0.035,0.048,0.05,-0.012,0.027,0.035
,0.008,0.031,0.046,0.045,-0.015,0.024,0.031
,0.006,0.027,0.043,0.041,-0.017,0.022,0.027
,0.004,0.023,0.041,0.037,-0.02,0.019,0.023
,0.003,0.02,0.038,0.033,-0.021,0.016,0.02
,0.001,0.017,0.035,0.029,-0.023,0.013,0.017
,-0.001,0.014,0.031,0.025,-0.024,0.011,0.014
,-0.003,0.011,0.027,0.021,-0.025,0.008,0.011
,-0.005,0.009,0.023,0.018,-0.026,0.005,0.009
,-0.007,0.007,0.019,0.015,-0.026,0.002,0.007
,-0.009,0.005,0.015,0.012,-0.026,-0.001,0.005
,-0.012,0.003,0.011,0.009,-0.026,-0.004,0.003
,-0.014,0.002,0.007,0.007,-0.025,-0.007,0.002
,-0.016,0.001,0.002,0.004,-0.025,-0.009,0.001
,-0.018,0,-0.002,0.002,-0.024,-0.012,0
,-0.021,0,-0.006,0.001,-0.023,-0.015,0
,-0.023,0,-0.01,-0.001,-0.022,-0.017,0
,-0.026,0,-0.014,-0.002,-0.021,-0.02,0
,-0.028,0,-0.018,-0.003,-0.02,-0.022,0
,-0.031,0,-0.021,-0.003,-0.019,-0.024,0
,-0.033,0,-0.025,-0.004,-0.018,-0.026,0
,-0.036,0.001,-0.028,-0.004,-0.017,-0.028,0.001
,-0.038,0.001,-0.03,-0.004,-0.016,-0.03,0.001
,-0.041,0.001,-0.033,-0.004,-0.015,-0.031,0.001
,-0.043,0.002,-0.035,-0.004,-0.015,-0.033,0.002
,-0.046,0.002,-0.037,-0.004,-0.014,-0.034,0.002
,-0.048,0.002,-0.039,-0.004,-0.014,-0.035,0.002
,-0.05,0.003,-0.04,-0.004,-0.015,-0.036,0.003
,-0.053,0.003,-0.041,-0.004,-0.015,-0.037,0.003
,-0.055,0.003,-0.042,-0.004,-0.016,-0.038,0.003
,-0.057,0.002,-0.043,-0.004,-0.017,-0.038,0.002
,-0.059,0.002,-0.044,-0.004,-0.018,-0.039,0.002
,-0.061,0.001,-0.044,-0.005,-0.019,-0.04,0.001
,-0.063,0.001,-0.045,-0.005,-0.021,-0.04,0.001
,-0.065,0,-0.045,-0.005,-0.023,-0.041,0
,-0.067,-0.001,-0.045,-0.006,-0.025,-0.041,-0.001
,-0.068,-0.002,-0.045,-0.007,-0.027,-0.042,-0.002
,-0.07,-0.004,-0.045,-0.008,-0.029,-0.043,-0.004
,-0.071,-0.005,-0.045,-0.009,-0.032,-0.043,-0.005
,-0.073,-0.007,-0.045,-0.01,-0.034,-0.044,-0.007
,-0.074,-0.008,-0.045,-0.012,-0.037,-0.045,-0.008
,-0.076,-0.01,-0.045,-0.013,-0.039,-0.045,-0.01
,-0.077,-0.012,-0.045,-0.015,-0.042,-0.046,-0.012
,-0.078,-0.014,-0.045,-0.016,-0.044,-0.047,-0.014
,-0.079,-0.016,-0.045,-0.018,-0.046,-0.048,-0.016
,-0.08,-0.018,-0.045,-0.02,-0.049,-0.049,-0.018
,-0.081,-0.02,-0.045,-0.022,-0.051,-0.05,-0.02
,-0.082,-0.022,-0.045,-0.024,-0.053,-0.051,-0.022
,-0.083,-0.024,-0.044,-0.026,-0.055,-0.052,-0.024
,-0.084,-0.026,-0.044,-0.028,-0.057,-0.053,-0.026
,-0.085,-0.028,-0.044,-0.03,-0.059,-0.054,-0.028
,-0.086,-0.03,-0.044,-0.033,-0.06,-0.055,-0.03
,-0.087,-0.032,-0.044,-0.035,-0.062,-0.056,-0.032
,-0.087,-0.034,-0.044,-0.037,-0.063,-0.057,-0.034
,-0.088,-0.036,-0.044,-0.039,-0.064,-0.058,-0.036
,-0.088,-0.037,-0.044,-0.041,-0.066,-0.059,-0.037
,-0.088,-0.039,-0.044,-0.043,-0.067,-0.06,-0.039
,-0.088,-0.041,-0.044,-0.045,-0.068,-0.061,-0.041
,-0.088,-0.042,-0.045,-0.047,-0.069,-0.062,-0.042
,-0.088,-0.043,-0.045,-0.049,-0.07,-0.062,-0.043
,-0.088,-0.045,-0.045,-0.051,-0.07,-0.063,-0.045
,-0.087,-0.046,-0.046,-0.053,-0.071,-0.064,-0.046
,-0.087,-0.047,-0.046,-0.055,-0.072,-0.064,-0.047
,-0.086,-0.048,-0.047,-0.057,-0.073,-0.065,-0.048
