Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8
,-0.021,-0.033,-0.021,-0.022,-0.029,-0.033,-0.029
,-0.021,-0.033,-0.021,-0.023,-0.03,-0.033,-0.03
,-0.021,-0.034,-0.021,-0.024,-0.03,-0.034,-0.03
,-0.021,-0.034,-0.021,-0.025,-0.031,-0.034,-0.031
,-0.021,-0.034,-0.021,-0.026,-0.032,-0.034,-0.032
,-0.021,-0.034,-0.021,-0.026,-0.033,-0.034,-0.033
,-0.021,-0.035,-0.021,-0.027,-0.034,-0.035,-0.034
,-0.021,-0.035,-0.021,-0.028,-0.035,-0.035,-0.035
,-0.021,-0.035,-0.021,-0.029,-0.036,-0.035,-0.036
,-0.021,-0.035,-0.021,-0.03,-0.037,-0.035,-0.037
,-0.021,-0.035,-0.021,-0.03,-0.037,-0.035,-0.037
,-0.021,-0.035,-0.021,-0.031,-0.038,-0.035,-0.038
,-0.02,-0.035,-0.02,-0.032,-0.039,-0.035,-0.039
,-0.02,-0.035,-0.02,-0.032,-0.04,-0.035,-0.04
,-0.02,-0.035,-0.02,-0.032,-0.041,-0.035,-0.041
,-0.02,-0.035,-0.02,-0.033,-0.041,-0.035,-0.041
,-0.02,-0.035,-0.02,-0.033,-0.042,-0.035,-0.042
,-0.02,-0.034,-0.02,-0.033,-0.042,-0.034,-0.042
,-0.02,-0.034,-0.02,-0.033,-0.042,-0.034,-0.042
,-0.02,-0.034,-0.02,-0.032,-0.043,-0.034,-0.043
,-0.02,-0.034,-0.02,-0.032,-0.043,-0.034,-0.043
,-0.02,-0.034,-0.02,-0.032,-0.042,-0.034,-0.042
,-0.021,-0.034,-0.021,-0.031,-0.042,-0.034,-0.042
,-0.021,-0.034,-0.021,-0.031,-0.042,-0.034,-0.042
,-0.021,-0.034,-0.021,-0.031,-0.042,-0.034,-0.042
,-0.022,-0.034,-0.022,-0.03,-0.041,-0.034,-0.041
,-0.022,-0.034,-0.022,-0.03,-0.041,-0.034,-0.041
,-0.023,-0.034,-0.023,-0.029,-0.04,-0.034,-0.04
,-0.023,-0.034,-0.023,-0.029,-0.04,-0.034,-0.04
,-0.024,-0.035,-0.024,-0.029,-0.039,-0.035,-0.039
,-0.025,-0.035,-0.025,-0.028,-0.038,-0.035,-0.038
,-0.026,-0.035,-0.026,-0.028,-0.038,-0.035,-0.038
,-0.027,-0.036,-0.027,-0.028,-0.037,-0.036,-0.037
,-0.028,-0.036,-0.028,-0.028,-0.037,-0.036,-0.037
,-0.029,-0.037,-0.029,-0.028,-0.036,-0.037,-0.036
,-0.03,-0.037,-0.03,-0.028,-0.036,-0.037,-0.036
,-0.031,-0.038,-0.031,-0.028,-0.035,-0.038,-0.035
,-0.032,-0.039,-0.032,-0.029,-0.035,-0.039,-0.035
,-0.033,-0.039,-0.033,-0.029,-0.035,-0.039,-0.035
,-0.034,-0.04,-0.034,-0.03,-0.034,-0.04,-0.034
,-0.035,-0.04,-0.035,-0.03,-0.034,-0.04,-0.034
,-0.036,-0.041,-0.036,-0.031,-0.034,-0.041,-0.034
,-0.037,-0.042,-0.037,-0.031,-0.034,-0.042,-0.034
,-0.038,-0.042,-0.038,-0.032,-0.034,-0.042,-0.034
,-0.038,-0.042,-0.038,-0.033,-0.033,-0.042,-0.033
,-0.039,-0.042,-0.039,-0.034,-0.033,-0.042,-0.033
,-0.039,-0.043,-0.039,-0.035,-0.033,-0.043,-0.033
,-0.039,-0.042,-0.039,-0.035,-0.033,-0.042,-0.033
,-0.039,-0.042,-0.039,-0.036,-0.033,-0.042,-0.033
,-0.039,-0.042,-0.039,-0.037,-0.032,-0.042,-0.032
,-0.038,-0.041,-0.038,-0.037,-0.032,-0.041,-0.032
,-0.038,-0.041,-0.038,-0.038,-0.032,-0.041,-0.032
,-0.037,-0.04,-0.037,-0.038,-0.032,-0.04,-0.032
,-0.036,-0.038,-0.036,-0.039,-0.032,-0.038,-0.032
,-0.034,-0.037,-0.034,-0.039,-0.031,-0.037,-0.031
,-0.033,-0.036,-0.033,-0.039,-0.031,-0.036,-0.031
,-0.031,-0.034,-0.031,-0.039,-0.031,-0.034,-0.031
,-0.03,-0.032,-0.03,-0.039,-0.03,-0.032,-0.03
,-0.028,-0.031,-0.028,-0.038,-0.03,-0.031,-0.03
,-0.026,-0.029,-0.026,-0.038,-0.03,-0.029,-0.03
,-0.024,-0.027,-0.024,-0.037,-0.029,-0.027,-0.029
,-0.022,-0.025,-0.022,-0.036,-0.029,-0.025,-0.029
,-0.02,-0.023,-0.02,-0.035,-0.028,-0.023,-0.028
,-0.018,-0.021,-0.018,-0.034,-0.028,-0.021,-0.028
,-0.015,-0.019,-0.015,-0.033,-0.027,-0.019,-0.027
,-0.013,-0.017,-0.013,-0.031,-0.026,-0.017,-0.026
,-0.011,-0.015,-0.011,-0.03,-0.026,-0.015,-0.026
,-0.009,-0.013,-0.009,-0.028,-0.025,-0.013,-0.025
,-0.008,-0.012,-0.008,-0.026,-0.024,-0.012,-0.024
,-0.006,-0.01,-0.006,-0.025,-0.023,-0.01,-0.023
,-0.004,-0.009,-0.004,-0.023,-0.022,-0.009,-0.022
,-0.002,-0.008,-0.002,-0.021,-0.021,-0.008,-0.021
,-0.001,-0.007,-0.001,-0.019,-0.02,-0.007,-0.02
,0,-0.006,0,-0.017,-0.019,-0.006,-0.019
,0.002,-0.006,0.002,-0.015,-0.017,-0.006,-0.017
,0.003,-0.005,0.003,-0.013,-0.016,-0.005,-0.016
,0.004,-0.005,0.004,-0.011,-0.014,-0.005,-0.014
,0.005,-0.005,0.005,-0.009,-0.013,-0.005,-0.013
,0.006,-0.005,0.006,-0.007,-0.011,-0.005,-0.011
,0.007,-0.005,0.007,-0.005,-0.01,-0.005,-0.01
,0.007,-0.005,0.007,-0.004,-0.008,-0.005,-0.008
,0.008,-0.005,0.008,-0.002,-0.007,-0.005,-0.007
,0.009,-0.006,0.009,0,-0.005,-0.006,-0.005
,0.009,-0.006,0.009,0.001,-0.004,-0.006,-0.004
,0.01,-0.006,0.01,0.003,-0.002,-0.006,-0.002
,0.011,-0.007,0.011,0.004,-0.001,-0.007,-0.001
,0.011,-0.007,0.011,0.005,0.001,-0.007,0.001
,0.012,-0.007,0.012,0.007,0.002,-0.007,0.002
,0.012,-0.008,0.012,0.008,0.003,-0.008,0.003
,0.013,-0.008,0.013,0.009,0.004,-0.008,0.004
,0.014,-0.008,0.014,0.01,0.005,-0.008,0.005
,0.014,-0.008,0.014,0.011,0.006,-0.008,0.006
,0.015,-0.008,0.015,0.012,0.006,-0.008,0.006
,0.016,-0.008,0.016,0.013,0.007,-0.008,0.007
,0.017,-0.007,0.017,0.013,0.007,-0.007,0.007
,0.017,-0.007,0.017,0.014,0.008,-0.007,0.008
,0.018,-0.006,0.018,0.015,0.008,-0.006,0.008
,0.019,-0.005,0.019,0.016,0.008,-0.005,0.008
,0.02,-0.004,0.02,0.016,0.008,-0.004,0.008
,0.02,-0.003,0.02,0.017,0.008,-0.003,0.008
,0.021,-0.002,0.021,0.017,0.008,-0.002,0.008
,0.022,0,0.022,0.018,0.008,0,0.008
,0.023,0.001,0.023,0.018,0.008,0.001,0.008
,0.024,0.003,0.024,0.018,0.008,0.003,0.008
,0.024,0.005,0.024,0.019,0.008,0.005,0.008
,0.025,0.007,0.025,0.019,0.008,0.007,0.008
,0.026,0.009,0.026,0.019,0.008,0.009,0.008
,0.027,0.012,0.027,0.019,0.009,0.012,0.009
,0.028,0.014,0.028,0.019,0.009,0.014,0.009
,0.029,0.016,0.029,0.019,0.009,0.016,0.009
,0.03,0.019,0.03,0.019,0.009,0.019,0.009
,0.032,0.021,0.032,0.019,0.01,0.021,0.01
,0.033,0.023,0.033,0.019,0.01,0.023,0.01
,0.034,0.026,0.034,0.019,0.011,0.026,0.011
,0.035,0.028,0.035,0.019,0.011,0.028,0.011
,0.037,0.03,0.037,0.019,0.012,0.03,0.012
,0.038,0.031,0.038,0.019,0.013,0.031,0.013
,0.039,0.033,0.039,0.018,0.013,0.033,0.013
,0.04,0.034,0.04,0.018,0.014,0.034,0.014
,0.042,0.036,0.042,0.018,0.015,0.036,0.015
,0.043,0.037,0.043,0.018,0.016,0.037,0.016
,0.044,0.037,0.044,0.018,0.017,0.037,0.017
,0.045,0.038,0.045,0.018,0.018,0.038,0.018
,0.046,0.038,0.046,0.018,0.018,0.038,0.018
,0.047,0.039,0.047,0.019,0.019,0.039,0.019
,0.047,0.039,0.047,0.019,0.02,0.039,0.02
,0.048,0.038,0.048,0.019,0.021,0.038,0.021
,0.048,0.038,0.048,0.02,0.021,0.038,0.021
,0.049,0.037,0.049,0.02,0.022,0.037,0.022
,0.049,0.036,0.049,0.02,0.022,0.036,0.022
,0.049,0.036,0.049,0.021,0.022,0.036,0.022
,0.049,0.034,0.049,0.021,0.023,0.034,0.023
,0.048,0.033,0.048,0.022,0.023,0.033,0.023
,0.048,0.032,0.048,0.023,0.023,0.032,0.023
,0.047,0.031,0.047,0.023,0.023,0.031,0.023
,0.046,0.029,0.046,0.024,0.022,0.029,0.022
,0.046,0.028,0.046,0.024,0.022,0.028,0.022
,0.045,0.027,0.045,0.025,0.022,0.027,0.022
,0.043,0.025,0.043,0.026,0.022,0.025,0.022
,0.042,0.024,0.042,0.026,0.021,0.024,0.021
,0.041,0.023,0.041,0.027,0.021,0.023,0.021
,0.04,0.021,0.04,0.027,0.02,0.021,0.02
,0.039,0.02,0.039,0.028,0.02,0.02,0.02
,0.037,0.019,0.037,0.028,0.02,0.019,0.02
,0.036,0.018,0.036,0.028,0.019,0.018,0.019
,0.035,0.018,0.035,0.029,0.019,0.018,0.019
,0.034,0.017,0.034,0.029,0.019,0.017,0.019
,0.032,0.017,0.032,0.029,0.019,0.017,0.019
,0.031,0.016,0.031,0.029,0.018,0.016,0.018
,0.03,0.016,0.03,0.029,0.018,0.016,0.018
,0.03,0.016,0.03,0.029,0.018,0.016,0.018
,0.029,0.016,0.029,0.028,0.018,0.016,0.018
,0.028,0.016,0.028,0.028,0.018,0.016,0.018
,0.028,0.017,0.028,0.027,0.018,0.017,0.018
,0.027,0.017,0.027,0.027,0.018,0.017,0.018
,0.027,0.018,0.027,0.026,0.018,0.018,0.018
,0.027,0.018,0.027,0.026,0.019,0.018,0.019
,0.027,0.019,0.027,0.025,0.019,0.019,0.019
,0.027,0.02,0.027,0.024,0.019,0.02,0.019
,0.027,0.02,0.027,0.023,0.019,0.02,0.019
,0.028,0.021,0.028,0.022,0.02,0.021,0.02
,0.028,0.022,0.028,0.021,0.02,0.022,0.02
,0.029,0.022,0.029,0.02,0.02,0.022,0.02
,0.029,0.023,0.029,0.019,0.02,0.023,0.02
,0.03,0.023,0.03,0.018,0.02,0.023,0.02
,0.03,0.023,0.03,0.016,0.02,0.023,0.02
,0.031,0.024,0.031,0.015,0.021,0.024,0.021
,0.032,0.024,0.032,0.014,0.021,0.024,0.021
,0.032,0.024,0.032,0.013,0.021,0.024,0.021
,0.033,0.023,0.033,0.012,0.021,0.023,0.021
,0.033,0.023,0.033,0.011,0.02,0.023,0.02
,0.034,0.023,0.034,0.009,0.02,0.023,0.02
,0.034,0.022,0.034,0.008,0.02,0.022,0.02
,0.035,0.021,0.035,0.007,0.02,0.021,0.02
,0.035,0.021,0.035,0.006,0.019,0.021,0.019
,0.035,0.02,0.035,0.005,0.019,0.02,0.019
,0.035,0.019,0.035,0.004,0.019,0.019,0.019
,0.035,0.017,0.035,0.003,0.018,0.017,0.018
,0.034,0.016,0.034,0.002,0.017,0.016,0.017
,0.034,0.015,0.034,0.001,0.017,0.015,0.017
,0.033,0.013,0.033,0.001,0.016,0.013,0.016
,0.032,0.012,0.032,0,0.015,0.012,0.015
,0.031,0.01,0.031,-0.001,0.014,0.01,0.014
,0.03,0.009,0.03,-0.002,0.013,0.009,0.013
,0.029,0.007,0.029,-0.003,0.011,0.007,0.011
,0.027,0.006,0.027,-0.003,0.01,0.006,0.01
,0.026,0.004,0.026,-0.004,0.009,0.004,0.009
,0.024,0.003,0.024,-0.005,0.007,0.003,0.007
,0.022,0.001,0.022,-0.006,0.006,0.001,0.006
,0.02,0,0.02,-0.006,0.004,0,0.004
,0.018,-0.002,0.018,-0.007,0.002,-0.002,0.002
,0.016,-0.004,0.016,-0.008,0.001,-0.004,0.001
,0.014,-0.005,0.014,-0.009,-0.001,-0.005,-0.001
,0.011,-0.006,0.011,-0.01,-0.003,-0.006,-0.003
,0.009,-0.008,0.009,-0.01,-0.005,-0.008,-0.005
,0.007,-0.009,0.007,-0.011,-0.006,-0.009,-0.006
,0.004,-0.01,0.004,-0.012,-0.008,-0.01,-0.008
,0.002,-0.012,0.002,-0.014,-0.01,-0.012,-0.01
,-0.001,-0.013,-0.001,-0.015,-0.012,-0.013,-0.012
,-0.003,-0.014,-0.003,-0.016,-0.014,-0.014,-0.014
,-0.005,-0.015,-0.005,-0.017,-0.015,-0.015,-0.015
,-0.008,-0.016,-0.008,-0.019,-0.017,-0.016,-0.017
,-0.01,-0.017,-0.01,-0.02,-0.019,-0.017,-0.019
,-0.012,-0.018,-0.012,-0.022,-0.02,-0.018,-0.02
,-0.014,-0.019,-0.014,-0.024,-0.022,-0.019,-0.022
,-0.016,-0.02,-0.016,-0.025,-0.023,-0.02,-0.023
,-0.018,-0.021,-0.018,-0.027,-0.025,-0.021,-0.025
,-0.019,-0.022,-0.019,-0.029,-0.026,-0.022,-0.026
,-0.021,-0.022,-0.021,-0.03,-0.027,-0.022,-0.027
,-0.023,-0.023,-0.023,-0.032,-0.029,-0.023,-0.029
,-0.024,-0.024,-0.024,-0.034,-0.03,-0.024,-0.03
,-0.025,-0.025,-0.025,-0.035,-0.031,-0.025,-0.031
,-0.026,-0.026,-0.026,-0.037,-0.032,-0.026,-0.032
,-0.028,-0.027,-0.028,-0.038,-0.033,-0.027,-0.033
,-0.028,-0.028,-0.028,-0.039,-0.033,-0.028,-0.033
,-0.029,-0.029,-0.029,-0.04,-0.034,-0.029,-0.034
,-0.03,-0.03,-0.03,-0.041,-0.035,-0.03,-0.035
,-0.031,-0.031,-0.031,-0.041,-0.035,-0.031,-0.035
,-0.031,-0.032,-0.031,-0.042,-0.035,-0.032,-0.035
,-0.031,-0.033,-0.031,-0.042,-0.036,-0.033,-0.036
,-0.032,-0.034,-0.032,-0.042,-0.036,-0.034,-0.036
,-0.032,-0.035,-0.032,-0.041,-0.036,-0.035,-0.036
,-0.032,-0.036,-0.032,-0.041,-0.036,-0.036,-0.036
,-0.031,-0.038,-0.031,-0.04,-0.036,-0.038,-0.036
,-0.031,-0.039,-0.031,-0.039,-0.036,-0.039,-0.036
,-0.031,-0.04,-0.031,-0.038,-0.035,-0.04,-0.035
,-0.03,-0.041,-0.03,-0.036,-0.035,-0.041,-0.035
,-0.03,-0.042,-0.03,-0.035,-0.034,-0.042,-0.034
,-0.029,-0.043,-0.029,-0.033,-0.034,-0.043,-0.034
,-0.028,-0.044,-0.028,-0.032,-0.033,-0.044,-0.033
,-0.027,-0.044,-0.027,-0.03,-0.032,-0.044,-0.032
,-0.026,-0.045,-0.026,-0.028,-0.031,-0.045,-0.031
,-0.025,-0.046,-0.025,-0.026,-0.03,-0.046,-0.03
,-0.024,-0.046,-0.024,-0.024,-0.029,-0.046,-0.029
,-0.023,-0.047,-0.023,-0.022,-0.028,-0.047,-0.028
,-0.022,-0.047,-0.022,-0.02,-0.027,-0.047,-0.027
,-0.02,-0.047,-0.02,-0.018,-0.026,-0.047,-0.026
,-0.019,-0.047,-0.019,-0.016,-0.024,-0.047,-0.024
,-0.018,-0.046,-0.018,-0.014,-0.023,-0.046,-0.023
,-0.016,-0.046,-0.016,-0.012,-0.022,-0.046,-0.022
,-0.015,-0.045,-0.015,-0.01,-0.02,-0.045,-0.02
,-0.014,-0.044,-0.014,-0.008,-0.019,-0.044,-0.019
,-0.012,-0.043,-0.012,-0.007,-0.017,-0.043,-0.017
,-0.011,-0.042,-0.011,-0.005,-0.016,-0.042,-0.016
,-0.01,-0.04,-0.01,-0.003,-0.015,-0.04,-0.015
,-0.009,-0.038,-0.009,-0.001,-0.014,-0.038,-0.014
,-0.008,-0.037,-0.008,0,-0.013,-0.037,-0.013
,-0.007,-0.035,-0.007,0.002,-0.012,-0.035,-0.012
,-0.006,-0.033,-0.006,0.003,-0.011,-0.033,-0.011
,-0.005,-0.031,-0.005,0.004,-0.01,-0.031,-0.01
,-0.005,-0.029,-0.005,0.006,-0.01,-0.029,-0.01
,-0.004,-0.026,-0.004,0.007,-0.009,-0.026,-0.009
,-0.004,-0.024,-0.004,0.008,-0.009,-0.024,-0.009
,-0.004,-0.022,-0.004,0.008,-0.009,-0.022,-0.009
,-0.004,-0.021,-0.004,0.009,-0.009,-0.021,-0.009
,-0.004,-0.019,-0.004,0.009,-0.009,-0.019,-0.009
,-0.004,-0.017,-0.004,0.01,-0.009,-0.017,-0.009
,-0.004,-0.016,-0.004,0.01,-0.01,-0.016,-0.01
,-0.005,-0.015,-0.005,0.01,-0.01,-0.015,-0.01
,-0.005,-0.014,-0.005,0.01,-0.01,-0.014,-0.01
,-0.006,-0.014,-0.006,0.01,-0.011,-0.014,-0.011
,-0.006,-0.013,-0.006,0.009,-0.011,-0.013,-0.011
,-0.007,-0.013,-0.007,0.009,-0.012,-0.013,-0.012
,-0.008,-0.013,-0.008,0.008,-0.012,-0.013,-0.012
,-0.008,-0.014,-0.008,0.008,-0.012,-0.014,-0.012
,-0.009,-0.014,-0.009,0.007,-0.013,-0.014,-0.013
,-0.009,-0.015,-0.009,0.006,-0.013,-0.015,-0.013
,-0.01,-0.016,-0.01,0.005,-0.013,-0.016,-0.013
,-0.01,-0.017,-0.01,0.004,-0.013,-0.017,-0.013
,-0.01,-0.018,-0.01,0.003,-0.013,-0.018,-0.013
,-0.011,-0.019,-0.011,0.002,-0.013,-0.019,-0.013
,-0.011,-0.02,-0.011,0.001,-0.012,-0.02,-0.012
,-0.01,-0.021,-0.01,0,-0.012,-0.021,-0.012
,-0.01,-0.022,-0.01,-0.001,-0.011,-0.022,-0.011
,-0.01,-0.022,-0.01,-0.002,-0.011,-0.022,-0.011
,-0.009,-0.023,-0.009,-0.003,-0.01,-0.023,-0.01
,-0.009,-0.024,-0.009,-0.004,-0.01,-0.024,-0.01
,-0.008,-0.024,-0.008,-0.005,-0.009,-0.024,-0.009
,-0.008,-0.024,-0.008,-0.006,-0.008,-0.024,-0.008
,-0.007,-0.024,-0.007,-0.007,-0.008,-0.024,-0.008
,-0.006,-0.024,-0.006,-0.008,-0.007,-0.024,-0.007
,-0.005,-0.023,-0.005,-0.009,-0.007,-0.023,-0.007
,-0.004,-0.023,-0.004,-0.01,-0.006,-0.023,-0.006
,-0.004,-0.022,-0.004,-0.011,-0.006,-0.022,-0.006
,-0.003,-0.021,-0.003,-0.012,-0.006,-0.021,-0.006
,-0.002,-0.02,-0.002,-0.013,-0.006,-0.02,-0.006
,-0.002,-0.019,-0.002,-0.014,-0.006,-0.019,-0.006
,-0.001,-0.018,-0.001,-0.015,-0.006,-0.018,-0.006
,-0.001,-0.017,-0.001,-0.016,-0.006,-0.017,-0.006
,-0.001,-0.015,-0.001,-0.016,-0.007,-0.015,-0.007
,-0.001,-0.014,-0.001,-0.017,-0.007,-0.014,-0.007
,-0.001,-0.013,-0.001,-0.017,-0.008,-0.013,-0.008
,-0.001,-0.012,-0.001,-0.018,-0.009,-0.012,-0.009
,-0.001,-0.011,-0.001,-0.019,-0.01,-0.011,-0.01
,-0.002,-0.011,-0.002,-0.019,-0.011,-0.011,-0.011
,-0.003,-0.01,-0.003,-0.019,-0.012,-0.01,-0.012
,-0.003,-0.01,-0.003,-0.02,-0.013,-0.01,-0.013
,-0.004,-0.009,-0.004,-0.02,-0.014,-0.009,-0.014
,-0.005,-0.009,-0.005,-0.02,-0.015,-0.009,-0.015
,-0.006,-0.01,-0.006,-0.02,-0.015,-0.01,-0.015
,-0.008,-0.01,-0.008,-0.02,-0.016,-0.01,-0.016
,-0.009,-0.01,-0.009,-0.02,-0.017,-0.01,-0.017
,-0.01,-0.011,-0.01,-0.02,-0.017,-0.011,-0.017
,-0.012,-0.012,-0.012,-0.019,-0.018,-0.012,-0.018
,-0.013,-0.013,-0.013,-0.019,-0.018,-0.013,-0.018
,-0.015,-0.014,-0.015,-0.019,-0.018,-0.014,-0.018
,-0.016,-0.015,-0.016,-0.018,-0.018,-0.015,-0.018
,-0.018,-0.016,-0.018,-0.018,-0.017,-0.016,-0.017
,-0.019,-0.018,-0.019,-0.017,-0.017,-0.018,-0.017
,-0.021,-0.019,-0.021,-0.017,-0.016,-0.019,-0.016
,-0.022,-0.02,-0.022,-0.016,-0.015,-0.02,-0.015
,-0.023,-0.021,-0.023,-0.016,-0.014,-0.021,-0.014
,-0.025,-0.022,-0.025,-0.015,-0.013,-0.022,-0.013
,-0.026,-0.024,-0.026,-0.015,-0.011,-0.024,-0.011
,-0.027,-0.025,-0.027,-0.014,-0.01,-0.025,-0.01
,-0.028,-0.026,-0.028,-0.013,-0.008,-0.026,-0.008
,-0.029,-0.026,-0.029,-0.013,-0.007,-0.026,-0.007
,-0.029,-0.027,-0.029,-0.012,-0.005,-0.027,-0.005
,-0.03,-0.028,-0.03,-0.012,-0.004,-0.028,-0.004
,-0.03,-0.028,-0.03,-0.011,-0.002,-0.028,-0.002
,-0.03,-0.029,-0.03,-0.011,-0.001,-0.029,-0.001
,-0.031,-0.029,-0.031,-0.01,0,-0.029,0
,-0.03,-0.029,-0.03,-0.01,0.002,-0.029,0.002
,-0.03,-0.029,-0.03,-0.009,0.003,-0.029,0.003
,-0.03,-0.028,-0.03,-0.009,0.004,-0.028,0.004
,-0.029,-0.028,-0.029,-0.009,0.006,-0.028,0.006
,-0.028,-0.028,-0.028,-0.009,0.007,-0.028,0.007
,-0.028,-0.027,-0.028,-0.008,0.008,-0.027,0.008
,-0.027,-0.027,-0.027,-0.008,0.009,-0.027,0.009
,-0.026,-0.026,-0.026,-0.008,0.01,-0.026,0.01
,-0.025,-0.025,-0.025,-0.008,0.011,-0.025,0.011
,-0.024,-0.024,-0.024,-0.008,0.011,-0.024,0.011
,-0.023,-0.024,-0.023,-0.008,0.012,-0.024,0.012
,-0.022,-0.023,-0.022,-0.008,0.013,-0.023,0.013
,-0.021,-0.022,-0.021,-0.008,0.014,-0.022,0.014
,-0.02,-0.021,-0.02,-0.008,0.015,-0.021,0.015
,-0.019,-0.02,-0.019,-0.008,0.016,-0.02,0.016
,-0.018,-0.02,-0.018,-0.008,0.017,-0.02,0.017
,-0.017,-0.019,-0.017,-0.008,0.018,-0.019,0.018
,-0.016,-0.018,-0.016,-0.007,0.019,-0.018,0.019
,-0.015,-0.018,-0.015,-0.007,0.02,-0.018,0.02
,-0.014,-0.017,-0.014,-0.007,0.021,-0.017,0.021
,-0.014,-0.017,-0.014,-0.007,0.022,-0.017,0.022
,-0.013,-0.016,-0.013,-0.006,0.023,-0.016,0.023
,-0.013,-0.016,-0.013,-0.006,0.024,-0.016,0.024
,-0.012,-0.016,-0.012,-0.006,0.025,-0.016,0.025
,-0.012,-0.015,-0.012,-0.005,0.026,-0.015,0.026
,-0.012,-0.015,-0.012,-0.005,0.027,-0.015,0.027
,-0.011,-0.015,-0.011,-0.005,0.028,-0.015,0.028
,-0.011,-0.015,-0.011,-0.004,0.029,-0.015,0.029
,-0.011,-0.015,-0.011,-0.004,0.029,-0.015,0.029
,-0.011,-0.015,-0.011,-0.004,0.03,-0.015,0.03
,-0.011,-0.015,-0.011,-0.003,0.031,-0.015,0.031
,-0.011,-0.015,-0.011,-0.003,0.031,-0.015,0.031
,-0.011,-0.015,-0.011,-0.003,0.031,-0.015,0.031
,-0.011,-0.015,-0.011,-0.003,0.032,-0.015,0.032
,-0.011,-0.015,-0.011,-0.002,0.032,-0.015,0.032
,-0.011,-0.016,-0.011,-0.002,0.031,-0.016,0.031
,-0.011,-0.016,-0.011,-0.002,0.031,-0.016,0.031
,-0.012,-0.016,-0.012,-0.002,0.03,-0.016,0.03
,-0.012,-0.016,-0.012,-0.001,0.03,-0.016,0.03
,-0.012,-0.016,-0.012,-0.001,0.029,-0.016,0.029
,-0.012,-0.016,-0.012,-0.001,0.028,-0.016,0.028
,-0.012,-0.016,-0.012,0,0.027,-0.016,0.027
,-0.013,-0.016,-0.013,0,0.025,-0.016,0.025
,-0.013,-0.016,-0.013,0.001,0.024,-0.016,0.024
,-0.013,-0.016,-0.013,0.001,0.022,-0.016,0.022
,-0.013,-0.016,-0.013,0.002,0.021,-0.016,0.021
,-0.013,-0.016,-0.013,0.003,0.019,-0.016,0.019
,-0.013,-0.016,-0.013,0.004,0.018,-0.016,0.018
,-0.013,-0.016,-0.013,0.004,0.016,-0.016,0.016
,-0.013,-0.016,-0.013,0.005,0.015,-0.016,0.015
,-0.013,-0.016,-0.013,0.007,0.014,-0.016,0.014
,-0.013,-0.015,-0.013,0.008,0.013,-0.015,0.013
,-0.014,-0.015,-0.014,0.009,0.012,-0.015,0.012
,-0.014,-0.015,-0.014,0.01,0.011,-0.015,0.011
,-0.014,-0.014,-0.014,0.011,0.01,-0.014,0.01
,-0.014,-0.014,-0.014,0.013,0.009,-0.014,0.009
,-0.014,-0.013,-0.014,0.014,0.009,-0.013,0.009
,-0.014,-0.013,-0.014,0.015,0.009,-0.013,0.009
,-0.014,-0.013,-0.014,0.016,0.009,-0.013,0.009
,-0.014,-0.012,-0.014,0.018,0.009,-0.012,0.009
,-0.014,-0.012,-0.014,0.019,0.009,-0.012,0.009
,-0.014,-0.011,-0.014,0.02,0.01,-0.011,0.01
,-0.014,-0.01,-0.014,0.021,0.01,-0.01,0.01
,-0.014,-0.01,-0.014,0.021,0.011,-0.01,0.011
,-0.014,-0.009,-0.014,0.022,0.012,-0.009,0.012
,-0.014,-0.009,-0.014,0.023,0.012,-0.009,0.012
,-0.015,-0.008,-0.015,0.023,0.013,-0.008,0.013
,-0.015,-0.008,-0.015,0.024,0.014,-0.008,0.014
,-0.015,-0.007,-0.015,0.024,0.015,-0.007,0.015
,-0.015,-0.007,-0.015,0.024,0.016,-0.007,0.016
,-0.015,-0.006,-0.015,0.024,0.017,-0.006,0.017
,-0.016,-0.006,-0.016,0.024,0.017,-0.006,0.017
,-0.016,-0.006,-0.016,0.023,0.018,-0.006,0.018
,-0.016,-0.005,-0.016,0.023,0.019,-0.005,0.019
,-0.016,-0.005,-0.016,0.023,0.019,-0.005,0.019
,-0.016,-0.005,-0.016,0.022,0.019,-0.005,0.019
,-0.017,-0.005,-0.017,0.021,0.02,-0.005,0.02
,-0.017,-0.005,-0.017,0.021,0.02,-0.005,0.02
,-0.017,-0.004,-0.017,0.02,0.02,-0.004,0.02
,-0.017,-0.004,-0.017,0.019,0.019,-0.004,0.019
,-0.017,-0.004,-0.017,0.018,0.019,-0.004,0.019
,-0.017,-0.004,-0.017,0.017,0.019,-0.004,0.019
,-0.017,-0.004,-0.017,0.016,0.018,-0.004,0.018
,-0.017,-0.004,-0.017,0.015,0.018,-0.004,0.018
,-0.017,-0.004,-0.017,0.014,0.017,-0.004,0.017
,-0.017,-0.004,-0.017,0.013,0.017,-0.004,0.017
,-0.017,-0.005,-0.017,0.012,0.016,-0.005,0.016
,-0.017,-0.005,-0.017,0.011,0.015,-0.005,0.015
,-0.017,-0.005,-0.017,0.01,0.015,-0.005,0.015
,-0.017,-0.005,-0.017,0.009,0.014,-0.005,0.014
,-0.016,-0.005,-0.016,0.008,0.014,-0.005,0.014
,-0.016,-0.005,-0.016,0.007,0.013,-0.005,0.013
,-0.016,-0.005,-0.016,0.006,0.013,-0.005,0.013
,-0.015,-0.005,-0.015,0.005,0.012,-0.005,0.012
