Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12
,-0.006,-0.006,-0.015,0.003,-0.004,-0.014,-0.006,-0.117,-0.03,-0.019,0.012
,-0.007,-0.007,-0.015,0.004,-0.005,-0.014,-0.008,-0.12,-0.031,-0.018,0.012
,-0.008,-0.008,-0.014,0.005,-0.005,-0.013,-0.009,-0.123,-0.032,-0.018,0.011
,-0.01,-0.01,-0.014,0.005,-0.006,-0.013,-0.01,-0.126,-0.033,-0.018,0.01
,-0.011,-0.011,-0.014,0.006,-0.007,-0.013,-0.012,-0.129,-0.033,-0.018,0.01
,-0.013,-0.013,-0.014,0.007,-0.008,-0.012,-0.013,-0.133,-0.033,-0.018,0.009
,-0.014,-0.014,-0.014,0.008,-0.009,-0.012,-0.014,-0.136,-0.033,-0.018,0.008
,-0.015,-0.015,-0.014,0.008,-0.009,-0.012,-0.015,-0.14,-0.033,-0.019,0.007
,-0.017,-0.017,-0.014,0.009,-0.01,-0.012,-0.017,-0.143,-0.033,-0.019,0.006
,-0.018,-0.018,-0.014,0.01,-0.011,-0.011,-0.018,-0.147,-0.032,-0.02,0.004
,-0.019,-0.019,-0.014,0.01,-0.012,-0.011,-0.018,-0.151,-0.031,-0.021,0.003
,-0.02,-0.02,-0.014,0.01,-0.012,-0.011,-0.019,-0.155,-0.03,-0.022,0.002
,-0.021,-0.021,-0.014,0.01,-0.013,-0.011,-0.02,-0.16,-0.029,-0.023,0
,-0.022,-0.022,-0.013,0.01,-0.014,-0.011,-0.021,-0.164,-0.028,-0.024,-0.001
,-0.023,-0.023,-0.013,0.01,-0.015,-0.011,-0.021,-0.169,-0.026,-0.025,-0.003
,-0.024,-0.024,-0.013,0.01,-0.016,-0.012,-0.021,-0.174,-0.025,-0.027,-0.004
,-0.024,-0.024,-0.013,0.009,-0.017,-0.012,-0.022,-0.179,-0.023,-0.029,-0.006
,-0.025,-0.025,-0.012,0.008,-0.018,-0.012,-0.022,-0.184,-0.022,-0.031,-0.008
,-0.025,-0.025,-0.012,0.007,-0.019,-0.013,-0.022,-0.19,-0.02,-0.033,-0.009
,-0.025,-0.025,-0.011,0.006,-0.02,-0.013,-0.021,-0.196,-0.019,-0.035,-0.011
,-0.025,-0.025,-0.011,0.004,-0.022,-0.014,-0.021,-0.202,-0.017,-0.037,-0.013
,-0.026,-0.026,-0.01,0.002,-0.023,-0.015,-0.021,-0.208,-0.016,-0.039,-0.014
,-0.026,-0.026,-0.01,0,-0.024,-0.015,-0.021,-0.214,-0.014,-0.041,-0.016
,-0.026,-0.026,-0.009,-0.002,-0.025,-0.016,-0.02,-0.22,-0.013,-0.043,-0.017
,-0.026,-0.026,-0.008,-0.004,-0.027,-0.017,-0.02,-0.227,-0.012,-0.045,-0.019
,-0.025,-0.025,-0.008,-0.007,-0.028,-0.018,-0.019,-0.234,-0.011,-0.046,-0.02
,-0.025,-0.025,-0.007,-0.009,-0.029,-0.019,-0.019,-0.241,-0.011,-0.048,-0.021
,-0.025,-0.025,-0.007,-0.012,-0.03,-0.02,-0.018,-0.248,-0.01,-0.05,-0.022
,-0.025,-0.025,-0.006,-0.014,-0.031,-0.022,-0.018,-0.255,-0.01,-0.051,-0.023
,-0.025,-0.025,-0.006,-0.017,-0.033,-0.023,-0.018,-0.262,-0.01,-0.053,-0.024
,-0.025,-0.025,-0.006,-0.02,-0.034,-0.024,-0.017,-0.269,-0.011,-0.054,-0.024
,-0.025,-0.025,-0.005,-0.022,-0.035,-0.026,-0.017,-0.277,-0.011,-0.055,-0.025
,-0.026,-0.026,-0.006,-0.025,-0.035,-0.027,-0.017,-0.284,-0.012,-0.056,-0.025
,-0.026,-0.026,-0.006,-0.027,-0.036,-0.029,-0.018,-0.292,-0.013,-0.057,-0.025
,-0.026,-0.026,-0.006,-0.03,-0.037,-0.03,-0.018,-0.299,-0.015,-0.058,-0.025
,-0.027,-0.027,-0.007,-0.032,-0.037,-0.032,-0.018,-0.307,-0.016,-0.058,-0.025
,-0.027,-0.027,-0.008,-0.034,-0.038,-0.033,-0.019,-0.314,-0.018,-0.058,-0.024
,-0.028,-0.028,-0.009,-0.036,-0.038,-0.035,-0.02,-0.322,-0.02,-0.059,-0.024
,-0.028,-0.028,-0.01,-0.037,-0.038,-0.036,-0.021,-0.329,-0.023,-0.059,-0.023
,-0.029,-0.029,-0.012,-0.039,-0.037,-0.038,-0.023,-0.336,-0.025,-0.059,-0.022
,-0.029,-0.029,-0.013,-0.04,-0.037,-0.039,-0.024,-0.344,-0.028,-0.058,-0.021
,-0.03,-0.03,-0.015,-0.041,-0.037,-0.04,-0.026,-0.351,-0.03,-0.058,-0.021
,-0.031,-0.031,-0.017,-0.042,-0.036,-0.042,-0.028,-0.358,-0.033,-0.058,-0.02
,-0.032,-0.032,-0.02,-0.043,-0.035,-0.043,-0.03,-0.365,-0.035,-0.058,-0.019
,-0.032,-0.032,-0.022,-0.043,-0.034,-0.044,-0.032,-0.372,-0.038,-0.057,-0.018
,-0.033,-0.033,-0.025,-0.044,-0.033,-0.045,-0.034,-0.379,-0.041,-0.057,-0.017
,-0.034,-0.034,-0.027,-0.044,-0.032,-0.046,-0.036,-0.385,-0.043,-0.057,-0.016
,-0.035,-0.035,-0.03,-0.044,-0.031,-0.047,-0.038,-0.392,-0.045,-0.056,-0.016
,-0.036,-0.036,-0.033,-0.044,-0.03,-0.048,-0.04,-0.398,-0.048,-0.056,-0.015
,-0.036,-0.036,-0.036,-0.044,-0.029,-0.049,-0.043,-0.404,-0.05,-0.056,-0.014
,-0.037,-0.037,-0.039,-0.044,-0.028,-0.05,-0.045,-0.41,-0.052,-0.055,-0.014
,-0.037,-0.037,-0.042,-0.044,-0.027,-0.051,-0.047,-0.416,-0.053,-0.055,-0.014
,-0.038,-0.038,-0.044,-0.044,-0.027,-0.051,-0.049,-0.421,-0.055,-0.055,-0.014
,-0.038,-0.038,-0.047,-0.044,-0.026,-0.052,-0.051,-0.427,-0.056,-0.055,-0.014
,-0.039,-0.039,-0.05,-0.043,-0.025,-0.053,-0.052,-0.432,-0.057,-0.055,-0.014
,-0.039,-0.039,-0.052,-0.043,-0.025,-0.053,-0.054,-0.436,-0.058,-0.054,-0.015
,-0.039,-0.039,-0.055,-0.043,-0.025,-0.053,-0.055,-0.441,-0.058,-0.054,-0.015
,-0.04,-0.04,-0.057,-0.043,-0.025,-0.054,-0.057,-0.445,-0.059,-0.054,-0.016
,-0.04,-0.04,-0.059,-0.043,-0.025,-0.054,-0.058,-0.449,-0.059,-0.054,-0.017
,-0.04,-0.04,-0.061,-0.043,-0.025,-0.054,-0.059,-0.453,-0.059,-0.054,-0.018
,-0.04,-0.04,-0.062,-0.043,-0.026,-0.054,-0.06,-0.457,-0.059,-0.054,-0.019
,-0.04,-0.04,-0.064,-0.043,-0.027,-0.054,-0.06,-0.46,-0.059,-0.054,-0.021
,-0.041,-0.041,-0.065,-0.043,-0.028,-0.054,-0.061,-0.463,-0.059,-0.054,-0.022
,-0.041,-0.041,-0.066,-0.043,-0.029,-0.054,-0.061,-0.465,-0.058,-0.054,-0.024
,-0.041,-0.041,-0.067,-0.043,-0.03,-0.054,-0.061,-0.468,-0.058,-0.053,-0.026
,-0.041,-0.041,-0.067,-0.043,-0.032,-0.054,-0.061,-0.47,-0.057,-0.053,-0.027
,-0.041,-0.041,-0.067,-0.043,-0.033,-0.054,-0.061,-0.472,-0.057,-0.053,-0.029
,-0.042,-0.042,-0.068,-0.043,-0.035,-0.053,-0.061,-0.473,-0.056,-0.052,-0.031
,-0.042,-0.042,-0.067,-0.043,-0.037,-0.053,-0.06,-0.475,-0.056,-0.051,-0.033
,-0.043,-0.043,-0.067,-0.042,-0.038,-0.053,-0.06,-0.476,-0.055,-0.051,-0.035
,-0.043,-0.043,-0.067,-0.042,-0.04,-0.052,-0.06,-0.476,-0.055,-0.05,-0.036
,-0.044,-0.044,-0.066,-0.041,-0.042,-0.052,-0.059,-0.477,-0.055,-0.049,-0.038
,-0.044,-0.044,-0.065,-0.04,-0.044,-0.051,-0.058,-0.477,-0.054,-0.048,-0.04
,-0.045,-0.045,-0.065,-0.039,-0.045,-0.051,-0.058,-0.477,-0.054,-0.047,-0.042
,-0.046,-0.046,-0.064,-0.037,-0.047,-0.05,-0.057,-0.477,-0.054,-0.046,-0.044
,-0.047,-0.047,-0.063,-0.036,-0.048,-0.05,-0.057,-0.476,-0.054,-0.044,-0.045
,-0.048,-0.048,-0.062,-0.034,-0.049,-0.049,-0.056,-0.475,-0.054,-0.043,-0.047
,-0.049,-0.049,-0.061,-0.033,-0.05,-0.049,-0.056,-0.474,-0.054,-0.042,-0.048
,-0.05,-0.05,-0.06,-0.031,-0.051,-0.048,-0.056,-0.473,-0.054,-0.04,-0.05
,-0.051,-0.051,-0.059,-0.029,-0.052,-0.048,-0.055,-0.472,-0.054,-0.038,-0.051
,-0.052,-0.052,-0.058,-0.026,-0.052,-0.047,-0.055,-0.47,-0.054,-0.037,-0.053
,-0.053,-0.053,-0.057,-0.024,-0.053,-0.047,-0.055,-0.469,-0.055,-0.035,-0.054
,-0.054,-0.054,-0.056,-0.022,-0.053,-0.046,-0.055,-0.467,-0.055,-0.033,-0.055
,-0.055,-0.055,-0.056,-0.019,-0.053,-0.045,-0.055,-0.465,-0.055,-0.031,-0.056
,-0.056,-0.056,-0.055,-0.017,-0.052,-0.045,-0.055,-0.463,-0.055,-0.03,-0.057
,-0.057,-0.057,-0.055,-0.014,-0.052,-0.044,-0.055,-0.461,-0.055,-0.028,-0.058
,-0.058,-0.058,-0.054,-0.011,-0.051,-0.043,-0.055,-0.459,-0.056,-0.026,-0.059
,-0.059,-0.059,-0.054,-0.009,-0.051,-0.043,-0.055,-0.457,-0.056,-0.024,-0.059
,-0.059,-0.059,-0.054,-0.006,-0.05,-0.042,-0.055,-0.455,-0.056,-0.022,-0.06
,-0.059,-0.059,-0.054,-0.003,-0.049,-0.041,-0.056,-0.452,-0.056,-0.02,-0.061
,-0.06,-0.06,-0.054,-0.001,-0.049,-0.041,-0.056,-0.45,-0.056,-0.018,-0.061
,-0.06,-0.06,-0.054,0.002,-0.048,-0.04,-0.056,-0.448,-0.055,-0.016,-0.062
,-0.06,-0.06,-0.054,0.004,-0.047,-0.039,-0.056,-0.445,-0.055,-0.014,-0.062
,-0.059,-0.059,-0.054,0.007,-0.046,-0.038,-0.056,-0.442,-0.055,-0.012,-0.062
,-0.059,-0.059,-0.055,0.009,-0.046,-0.038,-0.056,-0.44,-0.055,-0.01,-0.063
,-0.058,-0.058,-0.055,0.011,-0.045,-0.037,-0.056,-0.437,-0.054,-0.008,-0.063
,-0.057,-0.057,-0.055,0.013,-0.045,-0.036,-0.056,-0.433,-0.054,-0.006,-0.063
,-0.056,-0.056,-0.056,0.015,-0.044,-0.035,-0.056,-0.43,-0.053,-0.004,-0.063
,-0.054,-0.054,-0.056,0.017,-0.044,-0.034,-0.055,-0.426,-0.052,-0.002,-0.063
,-0.053,-0.053,-0.056,0.019,-0.044,-0.033,-0.055,-0.422,-0.052,0,-0.063
,-0.051,-0.051,-0.056,0.021,-0.044,-0.032,-0.054,-0.418,-0.051,0.002,-0.063
,-0.049,-0.049,-0.056,0.023,-0.044,-0.031,-0.053,-0.413,-0.05,0.004,-0.063
,-0.047,-0.047,-0.056,0.025,-0.044,-0.03,-0.052,-0.408,-0.049,0.006,-0.063
,-0.045,-0.045,-0.056,0.026,-0.044,-0.029,-0.051,-0.403,-0.048,0.008,-0.063
,-0.043,-0.043,-0.055,0.028,-0.045,-0.028,-0.05,-0.397,-0.047,0.009,-0.063
,-0.04,-0.04,-0.055,0.029,-0.045,-0.027,-0.048,-0.391,-0.046,0.011,-0.062
,-0.038,-0.038,-0.054,0.031,-0.046,-0.026,-0.047,-0.384,-0.044,0.013,-0.062
,-0.035,-0.035,-0.053,0.032,-0.046,-0.024,-0.045,-0.376,-0.043,0.014,-0.062
,-0.033,-0.033,-0.052,0.034,-0.046,-0.023,-0.043,-0.369,-0.042,0.016,-0.061
,-0.03,-0.03,-0.051,0.035,-0.047,-0.021,-0.041,-0.36,-0.04,0.017,-0.06
,-0.028,-0.028,-0.049,0.036,-0.047,-0.019,-0.039,-0.351,-0.038,0.018,-0.06
,-0.025,-0.025,-0.048,0.038,-0.048,-0.018,-0.037,-0.342,-0.037,0.02,-0.059
,-0.023,-0.023,-0.046,0.039,-0.048,-0.016,-0.035,-0.332,-0.035,0.021,-0.058
,-0.02,-0.02,-0.044,0.04,-0.048,-0.014,-0.032,-0.321,-0.033,0.022,-0.057
,-0.018,-0.018,-0.042,0.041,-0.048,-0.012,-0.03,-0.31,-0.031,0.023,-0.055
,-0.015,-0.015,-0.04,0.042,-0.048,-0.01,-0.028,-0.299,-0.029,0.024,-0.054
,-0.013,-0.013,-0.037,0.043,-0.048,-0.007,-0.025,-0.287,-0.027,0.025,-0.053
,-0.011,-0.011,-0.035,0.044,-0.047,-0.005,-0.023,-0.275,-0.025,0.025,-0.051
,-0.009,-0.009,-0.032,0.045,-0.047,-0.003,-0.021,-0.263,-0.022,0.026,-0.05
,-0.007,-0.007,-0.03,0.046,-0.046,0,-0.019,-0.25,-0.02,0.026,-0.048
,-0.006,-0.006,-0.027,0.046,-0.045,0.002,-0.016,-0.237,-0.017,0.027,-0.047
,-0.004,-0.004,-0.024,0.047,-0.044,0.005,-0.014,-0.224,-0.015,0.027,-0.045
spare3 trace:,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,0.031,0.031,0.01,0.021,0.111,-0.017,-0.016,0.027,0.001,0.003,0.016
,0.03,0.03,0.01,0.02,0.11,-0.017,-0.016,0.026,0.001,0.003,0.016
,0.03,0.03,0.01,0.02,0.109,-0.017,-0.016,0.026,0,0.003,0.016
,0.029,0.029,0.01,0.019,0.108,-0.017,-0.017,0.026,-0.001,0.002,0.016
,0.028,0.028,0.01,0.018,0.108,-0.018,-0.017,0.026,-0.002,0.002,0.016
,0.027,0.027,0.01,0.017,0.107,-0.018,-0.017,0.026,-0.003,0.002,0.016
,0.026,0.026,0.01,0.017,0.106,-0.018,-0.017,0.025,-0.004,0.002,0.016
,0.025,0.025,0.01,0.016,0.105,-0.018,-0.017,0.025,-0.005,0.002,0.016
,0.024,0.024,0.01,0.015,0.104,-0.018,-0.017,0.024,-0.006,0.002,0.015
,0.022,0.022,0.011,0.014,0.103,-0.018,-0.017,0.024,-0.007,0.003,0.015
,0.021,0.021,0.011,0.013,0.102,-0.018,-0.017,0.023,-0.008,0.003,0.015
,0.02,0.02,0.011,0.012,0.101,-0.018,-0.017,0.023,-0.009,0.003,0.014
,0.018,0.018,0.011,0.011,0.1,-0.018,-0.018,0.022,-0.01,0.003,0.014
,0.016,0.016,0.012,0.01,0.099,-0.018,-0.018,0.022,-0.011,0.004,0.013
,0.015,0.015,0.012,0.009,0.098,-0.019,-0.018,0.021,-0.012,0.004,0.012
,0.013,0.013,0.012,0.008,0.098,-0.019,-0.019,0.02,-0.012,0.004,0.012
,0.012,0.012,0.012,0.008,0.097,-0.019,-0.02,0.019,-0.013,0.005,0.011
,0.01,0.01,0.012,0.007,0.097,-0.019,-0.02,0.019,-0.013,0.005,0.01
,0.009,0.009,0.013,0.006,0.096,-0.019,-0.021,0.018,-0.014,0.005,0.009
,0.008,0.008,0.012,0.006,0.096,-0.02,-0.022,0.017,-0.014,0.006,0.008
,0.006,0.006,0.012,0.006,0.096,-0.02,-0.022,0.017,-0.014,0.006,0.008
,0.005,0.005,0.012,0.005,0.095,-0.021,-0.023,0.016,-0.014,0.006,0.007
,0.004,0.004,0.012,0.005,0.095,-0.021,-0.024,0.015,-0.015,0.006,0.006
,0.003,0.003,0.012,0.005,0.095,-0.022,-0.025,0.014,-0.015,0.006,0.005
,0.002,0.002,0.011,0.005,0.096,-0.022,-0.026,0.014,-0.015,0.006,0.004
,0.001,0.001,0.011,0.005,0.096,-0.023,-0.027,0.013,-0.015,0.006,0.004
,0,0,0.01,0.005,0.096,-0.024,-0.028,0.012,-0.014,0.006,0.003
,0,0,0.009,0.004,0.096,-0.025,-0.029,0.012,-0.014,0.005,0.002
,-0.001,-0.001,0.008,0.004,0.096,-0.025,-0.03,0.011,-0.014,0.005,0.002
,-0.001,-0.001,0.008,0.004,0.096,-0.026,-0.031,0.011,-0.014,0.004,0.001
,-0.002,-0.002,0.007,0.004,0.097,-0.027,-0.032,0.01,-0.014,0.003,0.001
,-0.002,-0.002,0.006,0.004,0.097,-0.028,-0.033,0.009,-0.014,0.002,0.001
,-0.003,-0.003,0.005,0.004,0.097,-0.029,-0.034,0.009,-0.014,0.001,0
,-0.003,-0.003,0.003,0.004,0.097,-0.03,-0.035,0.008,-0.014,0,0
,-0.003,-0.003,0.002,0.004,0.097,-0.031,-0.035,0.008,-0.014,-0.001,0
,-0.003,-0.003,0.001,0.004,0.097,-0.032,-0.036,0.007,-0.014,-0.003,0
,-0.004,-0.004,0,0.003,0.097,-0.033,-0.037,0.007,-0.014,-0.004,0
,-0.004,-0.004,-0.001,0.003,0.097,-0.034,-0.037,0.006,-0.014,-0.006,0
,-0.004,-0.004,-0.002,0.003,0.097,-0.035,-0.038,0.006,-0.015,-0.008,0
,-0.004,-0.004,-0.003,0.002,0.097,-0.036,-0.038,0.005,-0.015,-0.009,0
,-0.004,-0.004,-0.004,0.002,0.096,-0.036,-0.039,0.005,-0.015,-0.011,0
,-0.004,-0.004,-0.005,0.001,0.096,-0.037,-0.039,0.004,-0.016,-0.013,0
,-0.004,-0.004,-0.006,0,0.096,-0.037,-0.039,0.004,-0.016,-0.015,0
,-0.004,-0.004,-0.007,0,0.095,-0.038,-0.039,0.004,-0.016,-0.016,0
,-0.005,-0.005,-0.008,-0.001,0.094,-0.038,-0.04,0.003,-0.017,-0.018,0
,-0.005,-0.005,-0.008,-0.002,0.094,-0.039,-0.04,0.003,-0.017,-0.019,-0.001
,-0.005,-0.005,-0.009,-0.002,0.093,-0.039,-0.04,0.003,-0.018,-0.021,-0.001
,-0.005,-0.005,-0.009,-0.003,0.092,-0.039,-0.04,0.003,-0.018,-0.022,-0.001
,-0.005,-0.005,-0.01,-0.004,0.092,-0.039,-0.041,0.003,-0.019,-0.023,-0.002
,-0.005,-0.005,-0.01,-0.005,0.091,-0.039,-0.041,0.003,-0.02,-0.024,-0.002
,-0.005,-0.005,-0.01,-0.006,0.09,-0.039,-0.041,0.003,-0.02,-0.025,-0.003
,-0.006,-0.006,-0.01,-0.006,0.09,-0.04,-0.041,0.003,-0.021,-0.026,-0.003
,-0.006,-0.006,-0.01,-0.007,0.089,-0.039,-0.042,0.003,-0.021,-0.027,-0.004
,-0.006,-0.006,-0.01,-0.008,0.088,-0.039,-0.042,0.003,-0.022,-0.027,-0.005
,-0.006,-0.006,-0.01,-0.008,0.088,-0.039,-0.042,0.003,-0.022,-0.027,-0.006
,-0.007,-0.007,-0.01,-0.009,0.087,-0.039,-0.042,0.003,-0.023,-0.027,-0.007
,-0.007,-0.007,-0.01,-0.01,0.087,-0.039,-0.042,0.003,-0.023,-0.027,-0.008
,-0.007,-0.007,-0.01,-0.01,0.087,-0.039,-0.043,0.004,-0.024,-0.027,-0.009
,-0.008,-0.008,-0.01,-0.01,0.087,-0.039,-0.043,0.004,-0.024,-0.027,-0.01
,-0.008,-0.008,-0.01,-0.011,0.086,-0.039,-0.043,0.004,-0.025,-0.027,-0.01
,-0.009,-0.009,-0.01,-0.011,0.086,-0.039,-0.043,0.004,-0.025,-0.026,-0.011
,-0.009,-0.009,-0.01,-0.011,0.087,-0.039,-0.043,0.004,-0.026,-0.026,-0.012
,-0.009,-0.009,-0.009,-0.012,0.087,-0.039,-0.044,0.004,-0.026,-0.025,-0.013
,-0.01,-0.01,-0.009,-0.012,0.087,-0.039,-0.044,0.004,-0.027,-0.025,-0.014
,-0.01,-0.01,-0.009,-0.012,0.088,-0.039,-0.044,0.004,-0.027,-0.024,-0.014
,-0.01,-0.01,-0.009,-0.012,0.088,-0.039,-0.044,0.004,-0.028,-0.024,-0.015
,-0.01,-0.01,-0.009,-0.012,0.089,-0.039,-0.044,0.004,-0.028,-0.023,-0.015
,-0.011,-0.011,-0.009,-0.012,0.09,-0.039,-0.044,0.004,-0.029,-0.023,-0.015
,-0.011,-0.011,-0.009,-0.012,0.09,-0.039,-0.044,0.004,-0.03,-0.022,-0.016
,-0.011,-0.011,-0.009,-0.011,0.091,-0.039,-0.045,0.004,-0.03,-0.022,-0.016
,-0.011,-0.011,-0.009,-0.011,0.092,-0.039,-0.045,0.004,-0.031,-0.022,-0.016
,-0.011,-0.011,-0.009,-0.011,0.093,-0.039,-0.045,0.003,-0.031,-0.022,-0.016
,-0.011,-0.011,-0.01,-0.011,0.094,-0.04,-0.045,0.003,-0.032,-0.022,-0.015
,-0.011,-0.011,-0.01,-0.011,0.095,-0.04,-0.045,0.002,-0.033,-0.022,-0.015
,-0.011,-0.011,-0.01,-0.01,0.096,-0.04,-0.045,0.002,-0.033,-0.022,-0.015
,-0.01,-0.01,-0.01,-0.01,0.097,-0.041,-0.046,0.001,-0.034,-0.022,-0.015
,-0.01,-0.01,-0.01,-0.01,0.098,-0.041,-0.046,0,-0.034,-0.023,-0.014
,-0.01,-0.01,-0.01,-0.01,0.098,-0.042,-0.046,-0.001,-0.035,-0.023,-0.014
,-0.01,-0.01,-0.01,-0.01,0.099,-0.042,-0.046,-0.002,-0.035,-0.024,-0.013
,-0.009,-0.009,-0.01,-0.01,0.1,-0.042,-0.047,-0.002,-0.036,-0.025,-0.013
,-0.009,-0.009,-0.01,-0.01,0.1,-0.043,-0.047,-0.003,-0.036,-0.026,-0.013
,-0.009,-0.009,-0.01,-0.01,0.101,-0.043,-0.047,-0.004,-0.037,-0.026,-0.012
,-0.008,-0.008,-0.01,-0.01,0.101,-0.044,-0.048,-0.005,-0.037,-0.027,-0.012
,-0.008,-0.008,-0.01,-0.01,0.101,-0.044,-0.048,-0.006,-0.037,-0.028,-0.012
,-0.008,-0.008,-0.01,-0.01,0.101,-0.044,-0.048,-0.007,-0.037,-0.029,-0.011
,-0.007,-0.007,-0.01,-0.01,0.102,-0.044,-0.049,-0.008,-0.037,-0.03,-0.011
,-0.007,-0.007,-0.01,-0.01,0.101,-0.045,-0.049,-0.009,-0.037,-0.031,-0.011
,-0.007,-0.007,-0.01,-0.01,0.101,-0.045,-0.05,-0.01,-0.037,-0.032,-0.011
,-0.007,-0.007,-0.01,-0.011,0.101,-0.045,-0.05,-0.01,-0.037,-0.032,-0.011
,-0.007,-0.007,-0.01,-0.011,0.101,-0.045,-0.051,-0.011,-0.036,-0.033,-0.011
,-0.007,-0.007,-0.011,-0.011,0.101,-0.045,-0.051,-0.012,-0.036,-0.034,-0.011
,-0.007,-0.007,-0.011,-0.011,0.1,-0.045,-0.051,-0.013,-0.036,-0.034,-0.011
,-0.007,-0.007,-0.011,-0.012,0.1,-0.045,-0.052,-0.013,-0.035,-0.034,-0.011
,-0.007,-0.007,-0.011,-0.012,0.099,-0.045,-0.052,-0.014,-0.035,-0.035,-0.011
,-0.008,-0.008,-0.011,-0.012,0.099,-0.045,-0.052,-0.014,-0.034,-0.035,-0.012
,-0.008,-0.008,-0.011,-0.012,0.098,-0.045,-0.052,-0.015,-0.034,-0.035,-0.012
,-0.009,-0.009,-0.012,-0.012,0.098,-0.045,-0.052,-0.015,-0.034,-0.035,-0.012
,-0.009,-0.009,-0.012,-0.013,0.097,-0.045,-0.052,-0.016,-0.033,-0.034,-0.013
,-0.009,-0.009,-0.012,-0.013,0.097,-0.045,-0.052,-0.016,-0.033,-0.034,-0.013
,-0.01,-0.01,-0.012,-0.013,0.096,-0.045,-0.052,-0.016,-0.033,-0.034,-0.013
,-0.01,-0.01,-0.012,-0.013,0.096,-0.045,-0.051,-0.016,-0.033,-0.033,-0.014
,-0.011,-0.011,-0.012,-0.013,0.095,-0.044,-0.051,-0.017,-0.033,-0.033,-0.014
,-0.011,-0.011,-0.012,-0.013,0.095,-0.044,-0.05,-0.016,-0.033,-0.032,-0.014
,-0.012,-0.012,-0.012,-0.013,0.095,-0.044,-0.049,-0.016,-0.033,-0.031,-0.014
,-0.012,-0.012,-0.012,-0.013,0.095,-0.044,-0.048,-0.016,-0.033,-0.031,-0.015
,-0.012,-0.012,-0.012,-0.012,0.094,-0.044,-0.047,-0.016,-0.033,-0.03,-0.015
,-0.013,-0.013,-0.012,-0.012,0.094,-0.044,-0.046,-0.016,-0.033,-0.029,-0.015
,-0.013,-0.013,-0.012,-0.012,0.094,-0.044,-0.044,-0.015,-0.033,-0.028,-0.015
,-0.013,-0.013,-0.011,-0.011,0.094,-0.044,-0.043,-0.015,-0.033,-0.027,-0.015
,-0.013,-0.013,-0.011,-0.011,0.094,-0.044,-0.041,-0.014,-0.033,-0.027,-0.015
,-0.013,-0.013,-0.01,-0.011,0.094,-0.044,-0.039,-0.014,-0.033,-0.026,-0.015
,-0.013,-0.013,-0.009,-0.01,0.094,-0.044,-0.038,-0.013,-0.033,-0.025,-0.015
,-0.012,-0.012,-0.009,-0.009,0.094,-0.044,-0.036,-0.012,-0.033,-0.024,-0.015
,-0.012,-0.012,-0.008,-0.009,0.094,-0.044,-0.034,-0.011,-0.033,-0.024,-0.014
,-0.012,-0.012,-0.007,-0.008,0.094,-0.044,-0.032,-0.011,-0.033,-0.023,-0.014
,-0.011,-0.011,-0.006,-0.008,0.095,-0.044,-0.03,-0.01,-0.033,-0.022,-0.014
,-0.011,-0.011,-0.005,-0.007,0.095,-0.044,-0.029,-0.009,-0.033,-0.022,-0.013
,-0.01,-0.01,-0.004,-0.006,0.095,-0.044,-0.027,-0.008,-0.033,-0.021,-0.013
,-0.009,-0.009,-0.003,-0.005,0.095,-0.044,-0.025,-0.007,-0.033,-0.021,-0.012
,-0.009,-0.009,-0.002,-0.004,0.095,-0.044,-0.023,-0.006,-0.032,-0.02,-0.012
,-0.008,-0.008,-0.001,-0.004,0.095,-0.043,-0.022,-0.005,-0.032,-0.02,-0.011
,-0.007,-0.007,0.001,-0.003,0.095,-0.043,-0.02,-0.004,-0.031,-0.02,-0.011
,-0.007,-0.007,0.002,-0.002,0.095,-0.043,-0.019,-0.003,-0.031,-0.019,-0.01
,-0.006,-0.006,0.003,-0.001,0.094,-0.042,-0.018,-0.002,-0.03,-0.019,-0.009
,-0.005,-0.005,0.004,0,0.094,-0.042,-0.017,-0.001,-0.029,-0.019,-0.009
,-0.004,-0.004,0.005,0,0.094,-0.041,-0.015,0,-0.029,-0.018,-0.008
,-0.004,-0.004,0.006,0.001,0.093,-0.04,-0.015,0.001,-0.028,-0.018,-0.007
,-0.003,-0.003,0.006,0.002,0.093,-0.04,-0.014,0.001,-0.027,-0.018,-0.007
,-0.002,-0.002,0.007,0.003,0.092,-0.039,-0.013,0.002,-0.026,-0.018,-0.006
,-0.001,-0.001,0.008,0.003,0.092,-0.038,-0.012,0.003,-0.025,-0.017,-0.005
,-0.001,-0.001,0.009,0.004,0.091,-0.037,-0.012,0.004,-0.023,-0.017,-0.005
,0,0,0.009,0.004,0.091,-0.036,-0.012,0.004,-0.022,-0.017,-0.004
,0,0,0.01,0.005,0.09,-0.035,-0.011,0.005,-0.021,-0.016,-0.003
,0.001,0.001,0.01,0.005,0.09,-0.034,-0.011,0.005,-0.02,-0.016,-0.003
,0.002,0.002,0.011,0.006,0.089,-0.033,-0.011,0.006,-0.019,-0.015,-0.002
,0.002,0.002,0.011,0.006,0.089,-0.031,-0.011,0.006,-0.017,-0.015,-0.001
,0.003,0.003,0.012,0.006,0.088,-0.03,-0.011,0.007,-0.016,-0.014,0
